;Unnamed: 0;id;compagny_name;address;code_nace;code_nace_desc
591;6;54766;ILAGNIDE S.A R.L.;3, RUE KLENGLILLER,L-8239 MAMER;46.39;Commerce de gros non spécialisé de denrées, boissons et tabac
592;7;54767;HT HACKMANN TORTECHNIK S.A R.L.;13, FAUSERMILLEN,L-6689 MERTERT;43.32;Travaux de menuiserie
593;8;54768;MADISON INVESTMENTS S.A R.L.;16, AVENUE PASTEUR,L-2310 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
594;9;54769;BIO INVEST NL 2005 S.A.R.L.;11, BOULEVARD DE LA FOIRE,L-1528 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
595;0;54770;ABUMALUX S.A R.L., ADVANCED BUSINESS & MANAGEMENT LUX;14, RUE BASSE,L-4963 CLEMENCY;77.39;Location et location bail dautres machines, équipements et biens matériels n.c.a.
596;1;54771;BRE DOM LUXEMBOURG S AR L.;19, RUE DE BITBOURG,L-1273 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
597;2;54772;COLUMBUS CAPITAL S.A R.L.;16, AVENUE PASTEUR,L-2310 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
598;3;54773;LILAS SECURITIES SARL;45, AVENUE DE LA LIBERTE,L-1931 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
599;4;54774;SOGECO PARTICIPATIONS SARL;45, AVENUE DE LA LIBERTE,L-1931 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
600;5;54775;BAYAN SARL;49, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
601;6;54776;FAIRFIELD AERIUM REAL ESTATE S.A R.L.;20, CARRE BONN - RUE DE LA POSTE,L-2346 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
602;7;54777;U.A.I. (LUXEMBOURG) I S.A R.L.;2A, RUE NICOLAS BOVE,L-1253 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
603;8;54778;U.A.I. (LUXEMBOURG) II S.A R.L.;2A, RUE EDWARD STEICHEN,L-1253 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
604;9;54779;WIND RIVER (LUXEMBOURG) S.A R.L.;2A, RUE NICOLAS BOVE,L-1253 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
605;0;54780;CHAMP-VERT II S.A R.L.;34, RUE DU DIX OCTOBRE,L-7243 BERELDANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
606;1;54781;U.A.I. (LUXEMBOURG) III S.A R.L.;2A, RUE NICOLAS BOVE,L-1253 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
607;2;54782;GLOBAL CANBRIDGE INVESTMENT S.A R.L.;29, AVENUE MONTEREY,L-2163 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
608;3;54783;SONATRACH INTERNATIONAL FINANCE AND DEVELOPMENT S.A R.L.;23, AVENUE MONTEREY,L-2163 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
609;4;54784;LIEBER RACING TEAM S.A R.L.;126, RUE DU KIEM,L-8030 STRASSEN;93.19;Autres activités liées au sport
610;5;54785;CONNECTING YOU SARL;6, MONTEE ST URBAIN,L-5573 REMICH;69.2;Activités comptables
611;6;54786;SOCIETE DE GESTION FINANCIERE (SGF) S.A R.L.;1, RUE HILDEGARD VON BINGEN,L-2557 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
612;7;54787;B.M. CONSEIL, BERNARD MOTRO CONSEIL;51, RUE DE SCHOENFELS,L-8151 BRIDEL;62.02;Conseil informatique
613;8;54788;CVC ADVISERS (LUXEMBOURG) S.A R.L.;20, AVENUE MONTEREY,L-2163 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
614;9;54789;SHARON REAL ESTATE S.A R.L.;23, RUE ALDRINGEN,L-1118 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
615;0;54790;PXP S.A R.L.;6, RUE DU FORT WALLIS,L-2714 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
616;1;54791;MIKA S.A R.L.;63, GRAND RUE,L-4393 PONTPIERRE;41.2;Construction de bâtiments résidentiels et non résidentiels
617;2;54792;DOCU GROUP (LUX 3) S.A R.L.;6, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
618;3;54793;EGINA S.A R.L.;10, RUE WILLY GOERGEN,L-1636 LUXEMBOURG;93.29;Autres activités récréatives et de loisirs
619;4;54794;GUARDIAN BRAZIL INVESTMENTS S.A R.L.;19, RUE DU PUITS ROMAIN,L-8070 BERTRANGE;64.202;Sociétés de participation financière (Soparfi)
620;5;54795;GUARDIAN EUROPE S.A R.L.;19, RUE DU PUITS ROMAIN,L-8070 BERTRANGE;23.11;Fabrication de verre plat
621;6;54796;IK INVESTMENT PARTNERS S.A R.L.;412F, ROUTE D'ESCH,L-1471 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
622;7;54797;ARDENNES INVEST SARL;31, ROUTE DE BOEVANGE,L-7762 BISSEN;68.2;Location et exploitation de biens immobiliers propres ou loués
623;8;54798;QUINN GROUP LUXEMBOURG PROPERTY S.A R.L.;6, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
624;9;54799;QUINN GROUP LUXEMBOURG HOTELS S.A R.L.;6, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
625;0;54800;"NATURGAS KIELEN; SOCIETE COOPERATIVE";ROUTE N12,L-8295 KEHLEN;35.21;Production de combustibles gazeux
626;1;54801;AM EXTENSION - COUR DE JUSTICE 'CJ4' ASSOC. MOM.;BOITE POSTALE 132,L-4902 BASCHARAGE;41.2;Construction de bâtiments résidentiels et non résidentiels
627;2;54802;AM CITE JUDICIAIRE SAINT ESPRIT: GROS OEUVRE ASSOC. MOM.;132, BOITE POSTALE,L-4902 BASCHARAGE;41.2;Construction de bâtiments résidentiels et non résidentiels
628;3;54803;AM LUXAIRPORT - TERMINAL PRINCIPAL GROS OEUVRE ASS. MOM.;132, BOITE POSTALE,L-4902 BASCHARAGE;41.2;Construction de bâtiments résidentiels et non résidentiels
629;4;54804;CHC - PSK - IMMO DOMUS ASSOC. MOM.;57, CITE MILLEWEE,L-8064 BERTRANGE;41.1;Promotion immobilière
630;5;54805;BATIMENT ADMINISTRATIF HOWALD (B.A.H.) - TCE (EN ABREGE: AM 4) ASSOC. MOM.;132, BOITE POSTALE,L-4902 BASCHARAGE;41.2;Construction de bâtiments résidentiels et non résidentiels
631;6;54806;ASSOCIATION MOMENTANEE ASSEN-DELLERE;17, RUE DES ARTISANS,L-8805 RAMBROUCH;35.11;Production d'électricité
632;7;54807;CAROLE ASSOC. MOM.;100, RUE DE BEGGEN,L-1220 LUXEMBOURG;41.1;Promotion immobilière
633;8;54808;FELDHAUS-WEISGERBER S.A R.L. ASSOCIATION MOMENTANEE;2A, BREEDEWUES,L-1259 SENNINGERBERG;25.12;Fabrication de portes et fenêtres en métal
634;9;54809;COEXPLOITATION WEIS ET CONSORTS SOCIETE DE FAIT;2, RUE DE COLPACH-HAUT,L-8526 COLPACH-BAS;35.11;Production d'électricité
635;0;54810;TRALUX - RINNEN & FILSASSOCIATION MOMENTANEE;156, ROUTE DE LUXEMBOURG,L-3254 BETTEMBOURG;42.11;Construction de routes et autoroutes
636;1;54811;COEXPLOITATION THILL GEORGES ET CONSORTS SOCIETE DE FAIT;MAISON 19,L-9749 FISCHBACH (CLERVAUX);35.11;Production d'électricité
637;2;54812;HESPERIDE ASSOCIATION MOMENTANEE;100, RUE DE BEGGEN,L-1220 LUXEMBOURG;41.1;Promotion immobilière
638;3;54813;MULLER & FILS - SOCOM SOCOM SA INSTALLATIONS ELECTRIQUES DU CNRF KIRCHBERG;10, RUE DU COMMERCE,L-3895 FOETZ;43.21;Installation électrique
639;4;54814;GROUPEMENT DES BUREAUX D'ETUDES INCA - S.N.C.F. INGENIERIE DE L'EST ASSOC. MOM.;127, RUE DE MUEHLENBACH,L-2168 LUXEMBOURG;71.121;Ingénierie et études techniques
640;5;54815;GROUPE D'ETUDES ARCHIVES NATIONALES, ASS.MOM.;6, RUE ADOLPHE,L-1116 LUXEMBOURG;71.11;Activités d'architecture
641;6;54816;SYAFED SC, SOCIETE CIVILE;21, ALLEE SCHEFFER,L-2520 LUXEMBOURG;93.29;Autres activités récréatives et de loisirs
642;7;54817;FDB SOCIETE DE FAIT;300D, ROUTE DE THIONVILLE,L-5884 HOWALD;90.01;Arts du spectacle vivant
643;8;54818;LOGRILLO / THOMAS / OLINGER ASSOC. DE FAIT;207, RUE DE BEGGEN,L-1221 LUXEMBOURG;68.1;Activités des marchands de biens immobiliers
644;9;54819;THEIN-KIEFER CONSORTS;15, RUE LESEBERG,L-7732 COLMAR-BERG;35.11;Production d'électricité
645;0;54820;KARTHEISER - GALES SOCIETE DE FAIT;FEISCHTERHAFF,L-9140 BOURSCHEID;1.5;Culture et élevage associés
646;1;54821;CONS. FERRING SOCIETE DE FAIT;8, AM DALL,L-9395 TANDEL;1.5;Culture et élevage associés
647;2;54822;KANDEL FRERES ET CONSORTS, SOCIETE DE FAIT AGRICOLE;CHS. BLANCHE,L-8014 STRASSEN;1.5;Culture et élevage associés
648;3;54823;EXPLOITATION PHOTOVOLTAIQUE NOESEN & HESS;DECKT,L-8396 SEPTFONTAINES;35.11;Production d'électricité
649;4;54824;ANSAY-WAGENER COEXPLOITATION PHOTOVOLTAIQUE;6, RUE DU BOIS,L-8813 BIGONVILLE;1.5;Culture et élevage associés
650;5;54825;NAFZIGER - OESCH SOCIETE DE FAIT;82, RUE ROSSWINKEL,L-6251 SCHEIDGEN;1.5;Culture et élevage associés
651;6;54826;ETRINGER-WIRTZ SOCIETE DE FAIT;18, HAAPTSTROOSS,L-6869 WECKER;1.5;Culture et élevage associés
652;7;54827;YASS SOCIETE DE FAIT;25, BOULEVARD PRINCE HENRI,L-1724 LUXEMBOURG;86.902;Activités paramédicales
653;8;54828;WEBER JOSY-ALBRINK GERARDUS SOCIETE DE FAIT;WEBESCHHAFF,L-9356 BETTENDORF;35.11;Production d'électricité
654;9;54829;THIRY CLAUDE SOCIETE DE FAIT INSTALLATION PHOTOVOLTAIQUE;19, RUE DU STADE,L-4995 SCHOUWEILER;35.11;Production d'électricité
655;0;54830;THIRY-KUMMER KARIN SOCIETE DE FAIT INSTALLATION PHOTOVOLTAIQUE;19, RUE DU STADE,L-4995 SCHOUWEILER;35.11;Production d'électricité
656;1;54831;COEXPLOITATION SAAR MARC ET CONSORTS SOCIETE DE FAIT;45, DIKRECHERSTROOSS,L-8550 NOERDANGE;35.11;Production d'électricité
657;2;54832;COEXPLOITATION WEBER-TRAUSCH & CONSORTS SOCIETE DE FAIT;24, MARBUERGERSTROOSS,L-9764 MARNACH;35.11;Production d'électricité
658;3;54833;EMERING - MULLER SOCIETE DE FAIT;RUE DE LA CROIX,L-4998 SPRINKANGE;35.11;Production d'électricité
659;4;54834;CONSORTS FISCHBACH SOCIETE DE FAIT;99, ROUTE DE FISCHBACH,L-7447 LINTGEN;35.11;Production d'électricité
660;5;54835;CONSORTS COSTANTINI SOCIETE DE FAIT;CHEMIN DE BERGEM,L-3817 SCHIFFLANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
661;6;54836;COEXPLOITATION SCHAUS LUC ET CONSORTS SOC. DE FAIT;MAISON 43,L-9942 BASBELLAIN;35.11;Production d'électricité
662;7;54837;COEXPLOITATION PHOTOVOLTAIQUE BOURG LUCIEN ET CONSORTS SOCIETE DE FAIT;3, RUE PRINCIPALE,L-8544 NAGEM;35.11;Production d'électricité
663;8;54838;BRITISH AMERICAN TOBACCO CO-ORDINATION CENTRE S.N.C. - LUXEMBOURG BRANCH;12, RUE JEAN ENGLING,L-1466 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
664;9;54839;JOHNSON CONTROLS BVBA, LUXEMBOURG BRANCH;4, RUE JEAN MONNET,L-2180 LUXEMBOURG;43.22;Travaux de plomberie et installation de chauffage et de conditionnement d'air
665;0;54840;SYNOVATE NV (LUXEMBOURG BRANCH);69A, BOULEVARD DE LA PETRUSSE,L-2320 LUXEMBOURG;73.2;Études de marché et sondages
666;1;54841;KIMPUTING INC.;29, RUE SAUERWISS,L-9278 DIEKIRCH;62.02;Conseil informatique
667;2;54842;IGT GLOBAL SERVICES LIMITED, SUCCURSALE LUXEMBOURGEOISE;18, RUE LEON LAVAL,L-3372 LEUDELANGE;46.51;Commerce de gros d'ordinateurs, d'équipements informatiques périphériques et de logiciels
668;3;54843;KERF CORP. - LUX BRANCH;3, UM KNUPP,L-9662 KAUNDORF;71.121;Ingénierie et études techniques
669;4;54844;J.M. LEUFGEN A.G. SUCCURSALE;76, RUE D'ASSELBORN,L-9907 TROISVIERGES;41.2;Construction de bâtiments résidentiels et non résidentiels
670;5;54845;GLS BELGIUM SA, GENERAL LOGISTICS SYSTEMS BELGIUM S.A., SUCCURSALE LUXEMBOURG;2, AVENUE DE LUXEMBOURG,L-4950 BASCHARAGE;53.2;Autres activités de poste et de courrier
671;6;54846;TOKHEIM SOLUTIONS BELGIUM;28, ROUTE DE CAPELLEN,L-8279 HOLZEM;43.29;Autres travaux d'installation
672;7;54847;CREDENDO-EXCESS & SURETY LUXEMBOURG, SUCC;59, DUERFSTROOSS,L-9647 DONCOLS;65.12;Autres assurances
673;8;54848;LAGARE (LUXEMBOURG), GMBH;13, AVENUE DU BOIS,L-1251 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
674;9;54849;SHIPPING INVESTMENT TRADING COMPANY LIMITED - LUXEMBOURG BRANCH;20, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;74.9;Autres activités spécialisées, scientifiques et techniques n.c.a.
675;0;54850;FERIN LUXEMBOURG;12, RUE DU CIMETIERE,L-9147 ERPELDANGE-SUR-SURE;46.9;Commerce de gros non spécialisé
676;1;54851;BLUE MOUNTAIN GRANITES LIMITED, LUXEMBOURG BRANCH;560A, RUE DE NEUDORF,L-2220 LUXEMBOURG;46.13;Intermédiaires du commerce en bois et matériaux de construction
677;2;54852;H.P. LINDEN GMBH NIEDERLASSUNG LUXEMBURG;6, RUE STAEDTGEN,L-9906 TROISVIERGES;41.2;Construction de bâtiments résidentiels et non résidentiels
678;3;54853;LBD NORBERGER GMBH NL LUXEMBURG;204, ROUTE DE LUXEMBOURG,L-7241 BERELDANGE;43.29;Autres travaux d'installation
679;4;54854;GESCHWISTER BALTER BAUUNTERNEHMUNG GMBH;5, OM KNUPP,L-9991 WEISWAMPACH;42.22;Construction de réseaux électriques et de télécommunications
680;5;54855;PERON CONSULTANCY LIMITED;3, RUE NICOLAS WELTER,L-2740 LUXEMBOURG;93.19;Autres activités liées au sport
681;6;54856;PARK SQUARE CAPITAL LLP;3, BOULEVARD ROYAL,L-2449 LUXEMBOURG;66.191;Conseillers en opérations financières
682;7;54857;CREATERRA, SUCCURSALE BELGE;25, ROUTE D'ESCH,L-1470 LUXEMBOURG;66.302;Gérants de fortune
683;8;54858;KBG HOLDING SA;6, PLACE DE NANCY,L-2212 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
684;9;54859;AF-TRADING SAH;8, COTE D'EICH,L-1450 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
685;0;54860;PREMIER HOLDING SA;1, RUE DES GLACIS,L-1628 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
686;1;54861;I.T.E. HOLDING S.A.;25B, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
687;2;54862;R.E.B.P. HOLDING S.A.;12, RUE STE. ZITHE,L-2763 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
688;3;54863;BORIS XC 90 S.A.;15, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
689;4;54864;EXAGON INVESTMENT HOLDING S.A.;100, RUE DE BONNEVOIE,L-1260 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
690;5;54865;HACIENDA HOLDING S.A.;15, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
691;6;54866;EXPERIENCE HOLDING S.A.;15, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
692;7;54867;FINCA HOLDING S.A.;15, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
693;8;54868;CENTER LAND S.A.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
694;9;54869;S.B.D. SYNTHETIC BIOLOGICAL DEVELOPMENT S.A.;23, RUE BEAUMONT,L-1219 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
695;0;54870;SKYBRIDGE HOLDING S.A.;13, ROUTE DE THIONVILLE,L-2611 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
696;1;54871;PROGOSA SHIPPING INVESTMENT S.A.;127, RUE DE MUEHLENBACH,L-2168 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
697;2;54872;TIMEX HOLDING S.A.;231, VAL DES BONS-MALADES,L-2121 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
698;3;54873;UNITED INVESTMENT CORPORATION HOLDING S.A.;6, RUE DU FORT WALLIS,L-2714 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
699;4;54874;GKF-GROUP HOLDING S.A.;11A, BOULEVARD JOSEPH II,L-1840 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
700;5;54875;COMPAGNIE DE SERVICES PORTUAIRES ET DE NEGOCE INTERNATIONAL S.A.;11, RUE PAUL BINSFELD,L-8119 BRIDEL;64.201;Holdings 1929 (loi du 31 juillet 1929)
701;6;54876;WIGHT S W HOLDING;33, ALLEE SCHEFFER,L-2520 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
702;7;54877;METINVEST EQUITY S.A.;127, RUE DE MUEHLENBACH,L-2168 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
703;8;54878;NEGOCIA INTERNATIONAL HOLDING S.A.;100, RUE DE BONNEVOIE,L-1260 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
704;9;54879;ALTERIS DERIVATIVES;75, PARC D'ACTIVITES CAPELLEN,L-8308 CAPELLEN;64.202;Sociétés de participation financière (Soparfi)
705;0;54880;SOTINVEST MANAGEMENT HOLDING S.A.;62, AVENUE DE LA LIBERTE,L-1930 LUXEMBOURG;66.301;Gestion de fonds d'investissement et de pension
706;1;54881;INVERNESS HOLDING S.A.;31, GRAND-RUE,L-1661 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
707;2;54882;DEVACO HOLDING S.A.;25B, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
708;3;54883;B & S INTERINVEST HOLDING S.A.;12, RUE JEAN ENGLING,L-1466 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
709;4;54884;MOSBERG HOLDING S.A.;66, BOULEVARD NAPOLEON IER,L-2210 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
710;5;54885;DIMEX HOLDING SA;3, RUE RANDLINGEN,L-8366 HAGEN;64.201;Holdings 1929 (loi du 31 juillet 1929)
711;6;54886;CENTENARIO S.A.H.;4, RUE HENRI M. SCHNADT,L-2530 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
712;7;54887;IMAGINE PARTNERS INVEST S.A.;10A, RUE HENRI M. SCHNADT,L-2530 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
713;8;54888;GESFINLUX S.A. HOLDING;25B, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
714;9;54889;LOGFIN HOLDING S.A.;45, ROUTE D'ARLON,L-1140 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
715;0;54890;15 BRASSEUR HOLDING S.A.;4, RUE JEAN-PIERRE BRASSEUR,L-1258 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
716;1;54891;MANAGEMENT TECHNOLOGIE DEVELOPMENT HOLDING S.A.;6, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
717;2;54892;HAPPY SALES LICENCES HOLDING S.A.H.;29, AVENUE MONTEREY,L-2163 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
718;3;54893;MIVNE TA'ASIYA (LUXEMBOURG) HOLDING S.A.;46A, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
719;4;54894;MELVIN INVESTMENTS HOLDING S.A.;6, RUE ALBERT UNDEN,L-2652 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
720;5;54895;EDY HOLDING S.A.;142, RUE ALBERT UNDEN,L-2652 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
721;6;54896;POLARIS INVESTMENT SA;5, ALLEE SCHEFFER,L-2520 LUXEMBOURG;66.301;Gestion de fonds d'investissement et de pension
722;7;54897;M.V. OVERSEAS HOLDING S.A.;222C, AVENUE GASTON DIDERICH,L-1420 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
723;8;54898;LUXAIR FINANCE S.A R.L.;25, RUE GABRIEL LIPPMANN,L-5365 MUNSBACH;64.202;Sociétés de participation financière (Soparfi)
724;9;54899;MEGALAND HOLDING, SARL;117, VAL DES BONS-MALADES,L-2121 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
725;0;54900;REMINGTON TECHNOLOGIES S.A R.L.;20A, BAMERTAL,L-9209 DIEKIRCH;64.201;Holdings 1929 (loi du 31 juillet 1929)
726;1;54901;AQUA-MED HOLDING S.A R.L.;12, RUE JEAN ENGLING,L-1466 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
727;2;54902;PARTICIPACIONES IBERO INTERNACIONALES S.A R.L.;127, RUE DE MUEHLENBACH,L-2168 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
728;3;54903;PARTICIPACIONES INVERSIONES PORTUARIAS S.A R.L.;127, RUE DE MUEHLENBACH,L-2168 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
729;4;54904;PUERTOS DEVELOPMENT INTERNATIONAL (P.D.I.) S.A.R.L.;127, RUE DE MUEHLENBACH,L-2168 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
730;5;54905;BAUSTEIN SARL;2, RUE DES DAHLIAS,L-1411 LUXEMBOURG;64.201;Holdings 1929 (loi du 31 juillet 1929)
731;6;54906;BETA INDEX FUND, FONDS COMMUN DE PLACEMENT;6A, CIRCUIT DE LA FOIRE INTERNATIONALE,L-1347 LUXEMBOURG;64.301;Fonds communs de placement (FCP)
732;7;54907;VCH EXPERT NATURAL RESOURCES;1C, RUE GABRIEL LIPPMANN,L-5365 MUNSBACH;64.301;Fonds communs de placement (FCP)
733;8;54908;DEXIA DYNAMIX;69, ROUTE D'ESCH,L-1470 LUXEMBOURG;64.301;Fonds communs de placement (FCP)
734;9;54909;ALLIANZ-DIT GARANTIEFONDS KLASSIK 95 (II);6A, ROUTE DE TREVES,L-2633 SENNINGERBERG;64.301;Fonds communs de placement (FCP)
735;0;54910;CIGOGNE FUND, FONDS COMMUN DE PLACEMENT;14, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.301;Fonds communs de placement (FCP)
736;1;54911;INGENIUM, (SICAV);9, BOULEVARD PRINCE HENRI,L-1724 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
737;2;54912;PAN-HOLDING, (SICAV);19, RUE DE BITBOURG,L-1273 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
738;3;54913;ARCIPELAGOS SICAV, (SICAV);106, ROUTE D'ARLON,L-8210 MAMER;64.302;Sociétés d'investissement à capital variable (SICAV)
739;4;54914;CREDIINVEST, (SICAV);30, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
740;5;54915;WILLIAM BLAIR SICAV, (SICAV);31, Z.A.I. BOURMICHT,L-8070 BERTRANGE;64.302;Sociétés d'investissement à capital variable (SICAV)
741;6;54916;STRUCTURA, (SICAV);5, ALLEE SCHEFFER,L-2520 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
742;7;54917;SINGLE SELECT PLATFORM;6, ROUTE DE TREVES,L-2633 SENNINGERBERG;64.302;Sociétés d'investissement à capital variable (SICAV)
743;8;54918;OFI INVEST;6, ROUTE DE TREVES,L-2633 SENNINGERBERG;64.302;Sociétés d'investissement à capital variable (SICAV)
744;9;54919;MIRABAUD;15, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
745;0;54920;ASSET MANAGEMENT MODEL SICAV;106, ROUTE D'ARLON,L-8210 MAMER;64.302;Sociétés d'investissement à capital variable (SICAV)
746;1;54921;OMEGA PRESERVATION FUND, (SICAV);12, EUGENE RUPPERT,L-2453 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
747;2;54922;OMNIPOTENT UMBRELLA FUND, (SICAV);1C, PARC D'ACTIVITE SYRDALL,L-5365 MUNSBACH;64.302;Sociétés d'investissement à capital variable (SICAV)
748;3;54923;UBS (LUX) STRATEGY XTRA SICAV, (SICAV);33A, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
749;4;54924;MOMENTUM INVESTMENT FUNDS SICAV-SIF;6H, ROUTE DE TREVES,L-2633 SENNINGERBERG;64.302;Sociétés d'investissement à capital variable (SICAV)
750;5;54925;ACCESSION FUND, (SICAV);80, ROUTE D'ESCH,L-1470 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
751;6;54926;NOVA SICAV, (SICAV);15, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
752;7;54927;THALIA ALTERNATIVE SICAV;5, RUE JEAN MONNET,L-2180 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
753;8;54928;FIDESSA FUND;12, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
754;9;54929;SF (LUX) SICAV 2;2C, RUE ALBERT BORSCHETTE,L-1246 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
755;0;54930;UNI-DEFF SICAV;12, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
756;1;54931;DB PRIVATMANDAT COMFORT;2, BOULEVARD KONRAD ADENAUER,L-1115 LUXEMBOURG;64.302;Sociétés d'investissement à capital variable (SICAV)
